Instance,,PanSampler-λ1,,,PanSampler-λ10,,,PanSampler-λ50,,,PanSampler-λ100,
QF_BV/sage/app12/bench_5532,,1,4.42,,1,5.42,,1,6.4,,1,6.03
QF_BV/sage/app12/bench_5537,,1,5.64,,1,4.58,,1,5.7,,1,6.56
QF_BV/sage/app12/bench_5540,,1,4.74,,1,5.39,,1,5.94,,1,6.58
QF_BV/sage/app12/bench_5544,,1,4.52,,1,4.45,,1,6.04,,1,6.24
QF_BV/sage/app12/bench_5545,,1,5.94,,1,4.43,,1,5.81,,1,6.03
QF_BV/sage/app12/bench_5546,,1,5.18,,1,4.6,,1,5.83,,1,6.59
QF_BV/sage/app12/bench_5547,,1,6.07,,1,4.57,,1,6.3,,1,6.35
QF_BV/sage/app12/bench_5559,,1,4.71,,1,4.93,,1,5.94,,1,6.05
QF_BV/sage/app12/bench_5560,,1,7.01,,1,5.3,,1,6.67,,1,5.87
QF_BV/sage/app12/bench_5561,,1,4.48,,1,4.91,,1,6.34,,1,7.04
QF_BV/sage/app12/bench_5566,,1,4.63,,1,4.38,,1,5.38,,1,5.95
QF_BV/sage/app12/bench_5573,,1,7.41,,1,4.29,,1,6.55,,1,6.6
QF_BV/sage/app12/bench_5577,,1,5.15,,1,4.87,,1,5.85,,1,6.44
QF_BV/sage/app12/bench_5578,,1,5.5,,1,5.85,,1,6.24,,1,8.31
QF_BV/sage/app12/bench_5580,,1,5.86,,1,4.85,,1,6.97,,1,7.52
QF_BV/sage/app12/bench_5581,,1,6.65,,1,5.24,,1,6.63,,1,6.85
QF_BV/sage/app12/bench_5582,,1,11.16,,1,6.15,,1,7.53,,1,7.02
QF_BV/sage/app12/bench_5585,,1,5.06,,1,5.17,,1,5.64,,1,6.3
QF_BV/sage/app12/bench_5587,,1,5.43,,1,5.3,,1,6.36,,1,6.17
QF_BV/sage/app12/bench_5590,,1,4.98,,1,5.51,,1,6.29,,1,6.88
QF_BV/sage/app12/bench_5591,,1,4.58,,1,4.94,,1,6.48,,1,6.75
QF_BV/sage/app12/bench_5592,,1,5.07,,1,4.99,,1,6.85,,1,6.55
QF_BV/sage/app12/bench_5609,,1,5.52,,1,5.42,,1,6.69,,1,7.25
QF_BV/sage/app12/bench_70,,1,1.89,,1,2.26,,1,2.59,,1,2.97
QF_BV/sage/app12/bench_969,,1,1.74,,1,2,,1,3.36,,1,3.79
QF_BV/tacas07/BBB-32,,5,1337.34,,3,746.56,,3,783,,3,773.15
QF_BV/tacas07/rfunit_flat-64,,4,2094.12,,3,1277.87,,3,1430.96,,3,1417.15
,,,,,,,,,,,,
QF_ABV/dwp_formulas/try3_noof_functions_dwp_csplit.peek_token_bracket.il.dwp,,3,56.07,,3,155.65,,3,161.81,,4,1027.63
QF_ABV/dwp_formulas/try3_noof_functions_dwp_mknod.mode_adjust.il.dwp,,--,--,,3,361.05,,3,632.76,,--,--
QF_ABV/dwp_formulas/try3_noof_functions_dwp_nl.peek_token_bracket.il.dwp,,3,226.88,,3,161.64,,2,126,,4,1383.77
QF_ABV/dwp_formulas/try3_noof_functions_dwp_ptx.peek_token_bracket.il.dwp,,3,211.78,,3,144.91,,2,112.54,,4,1088.97
QF_ABV/dwp_formulas/try3_noof_functions_dwp_sha1sum.sha1_read_ctx.il.dwp,,2,9.48,,2,36.07,,2,46.35,,2,28.09
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_base64.base64_encode.il.dwp,,2,70.56,,2,54.67,,2,278.7,,2,170.14
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_csplit.re_string_translate_buffer.il.dwp,,2,90.57,,2,38.32,,2,145.11,,3,477.9
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_expr.calc_next.il.dwp,,3,129.96,,2,102.62,,2,219.08,,3,637.47
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_expr.optimize_subexps.il.dwp,,2,103.54,,2,79.9,,2,146.64,,2,564.88
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_expr.peek_token_bracket.il.dwp,,--,--,,2,1152.41,,2,1884.09,,--,--
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_expr.re_string_construct_common.il.dwp,,2,33.41,,3,14.38,,3,26.95,,3,2805.81
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_nl.calc_next.il.dwp,,3,118.27,,2,72.33,,2,154.72,,3,613.93
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_nl.peek_token_bracket.il.dwp,,--,--,,2,893.56,,2,1187.85,,--,--
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_od.simple_strtoul.il.dwp,,2,10.14,,2,36.6,,3,128.21,,2,29.41
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_ptx.calc_next.il.dwp,,3,140.6,,2,49.79,,2,82.13,,3,708.42
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_sha1sum.sha1_read_ctx.il.dwp,,2,98.89,,3,24.13,,3,34.88,,2,115.1
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_tac.calc_next.il.dwp,,3,114.59,,2,70.21,,3,260.6,,3,603.66
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_vdir.get_type_indicator.il.dwp,,3,28.89,,3,52.38,,3,56.75,,3,56.27
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_vdir.strmode.il.dwp,,2,425.89,,2,370.32,,2,240.91,,2,694.68
QF_ABV/dwp_formulas/try3_true_functions_dwp_fmt.fmt_paragraph.il.dwp,,1,134.62,,1,244,,1,323.74,,1,240.42
QF_ABV/dwp_formulas/try3_true_functions_dwp_mkdir.mode_adjust.il.dwp,,3,2139.45,,2,316.47,,2,289.11,,3,1849.2
QF_ABV/dwp_formulas/try3_true_functions_dwp_mkfifo.mode_adjust.il.dwp,,3,2488.98,,3,1127.6,,2,260.76,,--,--
QF_ABV/dwp_formulas/try3_true_functions_dwp_mknod.mode_adjust.il.dwp,,3,3568.4,,2,438.18,,2,311.83,,--,--
QF_ABV/dwp_formulas/try3_true_functions_dwp_vdir.get_type_indicator.il.dwp,,5,104.94,,3,44.31,,3,44.31,,5,87.18
QF_ABV/dwp_formulas/try4_true_functions_dwp_expr.peek_token_bracket.il.dwp,,3,37.27,,2,73.1,,2,58.45,,3,291.95
QF_ABV/dwp_formulas/try4_true_functions_dwp_mkdir.mode_adjust.il.dwp,,3,929.76,,2,264.92,,2,348.49,,2,823.04
QF_ABV/dwp_formulas/try4_true_functions_dwp_mkfifo.mode_adjust.il.dwp,,--,--,,3,792.24,,3,505.96,,2,933.36
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.peek_token_bracket.il.dwp,,3,145.63,,2,56.02,,2,71.97,,3,85.24
QF_ABV/dwp_formulas/try4_true_functions_dwp_ptx.peek_token_bracket.il.dwp,,3,153.23,,2,57.36,,2,61.86,,3,274.87
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_base64.base64_encode.il.dwp,,2,409.54,,3,621.88,,2,364.49,,3,1842.65
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_basename.set_char_quoting.il.dwp,,2,18.74,,2,11.61,,2,27.18,,2,39.29
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cat.set_char_quoting.il.dwp,,2,17.14,,2,14.43,,2,31.8,,2,27.51
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_chgrp.hash_get_entries.il.dwp,,3,3106.09,,3,458.24,,2,184.72,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_chgrp.set_char_quoting.il.dwp,,2,21.7,,2,11.46,,2,27.27,,2,36.54
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cksum.set_char_quoting.il.dwp,,2,8.93,,2,16.15,,2,28.59,,2,53.16
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_comm.set_char_quoting.il.dwp,,2,8.92,,2,20.78,,2,26.88,,2,53.06
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_csplit.optimize_subexps.il.dwp,,2,185.4,,2,235.15,,2,333.7,,2,652.93
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_csplit.peek_token_bracket.il.dwp,,--,--,,2,2295.32,,2,2473.5,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_csplit.set_char_quoting.il.dwp,,2,20.4,,2,19.49,,2,31.5,,2,66.1
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cut.hash_get_entries.il.dwp,,3,2745.92,,2,113.32,,2,206.54,,2,140.44
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cut.set_char_quoting.il.dwp,,2,16.73,,2,13.98,,2,35.75,,2,35.67
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_dd.set_char_quoting.il.dwp,,2,21.41,,2,13.92,,2,29.79,,2,59.82
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_dirname.set_char_quoting.il.dwp,,2,18.52,,2,18,,2,26.95,,2,15.88
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_expand.set_char_quoting.il.dwp,,2,17.33,,2,26.24,,2,29.88,,2,33.16
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_expr.calc_next.il.dwp,,3,1390.04,,2,133.27,,2,222.51,,3,2260.83
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_expr.peek_token_bracket.il.dwp,,2,1850.58,,2,2626.15,,2,2385.74,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_expr.re_string_translate_buffer.il.dwp,,2,55.94,,2,56.91,,2,198.38,,2,102.37
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_head.set_char_quoting.il.dwp,,2,18.01,,2,23.68,,2,28.86,,2,37.94
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_hostid.set_char_quoting.il.dwp,,2,22.6,,2,20.17,,2,28.41,,2,15.92
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_join.set_char_quoting.il.dwp,,2,17.89,,2,19.84,,2,34.43,,2,29.83
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_kill.set_char_quoting.il.dwp,,2,19.8,,2,16.17,,2,26.28,,2,70.43
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_ln.set_char_quoting.il.dwp,,2,22.97,,2,20.8,,2,20.17,,2,42.47
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_logname.set_char_quoting.il.dwp,,2,22.85,,2,20.03,,2,27.62,,2,60.97
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mkfifo.set_char_quoting.il.dwp,,2,21.86,,2,18.25,,2,22.95,,2,30.47
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mv.hash_get_entries.il.dwp,,2,431.1,,2,89.88,,2,172.19,,2,574.73
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mv.set_char_quoting.il.dwp,,2,16.82,,2,14.48,,2,24.19,,2,24.52
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mv.strmode.il.dwp,,2,395.77,,2,200.43,,2,176.99,,2,453.42
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nl.calc_next.il.dwp,,3,1450.25,,2,122.85,,2,148.62,,3,2742.19
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nl.peek_token_bracket.il.dwp,,--,--,,--,--,,2,3447.34,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nl.re_string_translate_buffer.il.dwp,,2,59.59,,2,87.55,,2,130.74,,3,954.67
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nl.set_char_quoting.il.dwp,,2,17.41,,2,11.64,,2,25.51,,2,42.99
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nohup.set_char_quoting.il.dwp,,2,18.53,,2,21.01,,2,27.92,,2,44.87
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_od.simple_strtoul.il.dwp,,3,207.79,,3,56.24,,2,65.85,,3,436.8
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_paste.set_char_quoting.il.dwp,,2,15.58,,2,17.29,,2,19.61,,2,29.95
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_pathchk.set_char_quoting.il.dwp,,2,16.28,,2,27.01,,2,30.3,,2,46.11
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_pinky.set_char_quoting.il.dwp,,2,19.67,,2,11.21,,2,30.82,,2,37.68
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_ptx.calc_next.il.dwp,,3,1375.9,,2,115.28,,2,153.56,,3,2283.65
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_ptx.optimize_subexps.il.dwp,,2,768.68,,2,304.09,,2,388.15,,2,643.7
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_ptx.peek_token_bracket.il.dwp,,2,1395.81,,--,--,,2,3354.77,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_pwd.set_char_quoting.il.dwp,,2,21.21,,2,16.64,,2,24.84,,2,38.03
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_rmdir.set_char_quoting.il.dwp,,2,19.39,,2,13.48,,2,20.86,,2,37.49
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_seq.set_char_quoting.il.dwp,,2,20.41,,2,25.85,,2,30.84,,2,28.03
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_setuidgid.set_char_quoting.il.dwp,,2,20.81,,2,19.83,,2,23.29,,2,42.83
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sha1sum.set_char_quoting.il.dwp,,2,12.1,,2,21.02,,2,27.2,,2,32.25
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sha1sum.sha1_read_ctx.il.dwp,,2,140.54,,2,40.72,,2,47.05,,2,142.67
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sha224sum.set_char_quoting.il.dwp,,2,18.75,,2,20.99,,2,30.21,,2,73.88
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sha512sum.set_char_quoting.il.dwp,,2,21.65,,2,24.52,,2,22.03,,2,15.81
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_shred.set_char_quoting.il.dwp,,2,13.5,,2,13.14,,2,25.43,,2,41.58
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_shuf.set_char_quoting.il.dwp,,2,21.99,,2,16.02,,2,29.11,,2,51.41
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_split.set_char_quoting.il.dwp,,2,9.57,,2,18.7,,2,29.7,,2,33.37
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_stat.set_char_quoting.il.dwp,,2,10.27,,2,12.38,,2,29,,2,36.83
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_stat.strmode.il.dwp,,2,423.25,,2,169.22,,2,221.92,,2,195.1
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sum.set_char_quoting.il.dwp,,2,10.62,,2,19.3,,2,28.14,,2,30.4
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sync.set_char_quoting.il.dwp,,2,17.69,,2,18.01,,2,29.11,,2,15.77
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tac.calc_next.il.dwp,,3,1240.83,,2,85.8,,2,144.94,,3,2636
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tac.peek_token_bracket.il.dwp,,--,--,,2,3251.46,,2,3457.77,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tac.set_char_quoting.il.dwp,,2,17.19,,2,22.9,,2,20.84,,2,30.68
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tail.set_char_quoting.il.dwp,,2,26.02,,2,17.38,,2,29.82,,2,30.71
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tee.set_char_quoting.il.dwp,,2,20.89,,2,11.48,,2,22.16,,2,45.22
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_touch.set_char_quoting.il.dwp,,2,22.27,,2,11.12,,2,23.43,,2,54.05
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tr.set_char_quoting.il.dwp,,2,8.94,,2,21.69,,2,30.14,,2,46.99
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tsort.set_char_quoting.il.dwp,,2,18.09,,2,16.92,,2,23.25,,2,60.83
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_unexpand.set_char_quoting.il.dwp,,2,15.39,,2,17.5,,2,28.73,,2,31.93
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_uniq.set_char_quoting.il.dwp,,2,21.1,,2,12.94,,2,30.18,,2,49.92
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_unlink.set_char_quoting.il.dwp,,2,16.55,,2,13.46,,2,28.81,,2,52.62
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_uptime.set_char_quoting.il.dwp,,2,22.59,,2,10.3,,2,34.73,,2,48.59
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_vdir.set_char_quoting.il.dwp,,2,23.78,,2,12.27,,2,37.13,,2,48.23
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_vdir.strmode.il.dwp,,2,456.14,,2,197.89,,2,243.41,,2,578.02
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_wc.set_char_quoting.il.dwp,,2,21.27,,2,16.65,,2,24.98,,2,68.06
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_whoami.set_char_quoting.il.dwp,,2,14.87,,2,19.91,,2,35.63,,2,34.52
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_yes.set_char_quoting.il.dwp,,2,22.77,,2,24.06,,2,27.64,,2,38.91
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_.set_char_quoting.il.flanagansaxe,,2,21.96,,2,32.49,,2,43.57,,2,39.28
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_base64.base64_encode.il.flanagansaxe,,3,1221.52,,3,223.15,,2,109.67,,3,642.22
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_basename.set_char_quoting.il.flanagansaxe,,2,10.8,,2,30.92,,2,53.56,,2,43.44
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_chgrp.hash_get_entries.il.flanagansaxe,,2,37.81,,3,105.62,,3,114.11,,2,95.35
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_cksum.set_char_quoting.il.flanagansaxe,,2,17.08,,2,23.92,,2,41.39,,2,21.28
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_comm.set_char_quoting.il.flanagansaxe,,2,20.05,,2,22.28,,2,27.75,,2,37.71
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_csplit.calc_next.il.flanagansaxe,,3,281.58,,3,62.44,,3,99.13,,3,651.91
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_csplit.find_subexp_node.il.flanagansaxe,,3,166.31,,3,47.11,,3,90.34,,4,752.81
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_csplit.re_node_set_contains.il.flanagansaxe,,3,34.94,,3,28.3,,3,26.5,,3,63.8
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_csplit.set_char_quoting.il.flanagansaxe,,2,21.05,,2,31.85,,2,27.64,,3,251.34
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_cut.hash_get_entries.il.flanagansaxe,,3,443.64,,3,199.88,,3,121.39,,2,93.04
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_date.set_char_quoting.il.flanagansaxe,,2,15.3,,2,23.76,,2,24.25,,2,42.26
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_date.time_zone_hhmm.il.flanagansaxe,,3,49.02,,3,44.2,,3,49.28,,4,250.04
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_df.set_char_quoting.il.flanagansaxe,,2,18.52,,2,20.29,,2,35.97,,2,46.8
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_dirname.set_char_quoting.il.flanagansaxe,,2,14.67,,2,23.5,,2,43.29,,2,45.19
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_echo.set_char_quoting.il.flanagansaxe,,3,89.9,,2,14.37,,2,46.45,,3,414.82
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_env.set_char_quoting.il.flanagansaxe,,2,16.57,,2,30.95,,2,34.52,,2,39.26
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.find_subexp_node.il.flanagansaxe,,3,175.46,,3,34.6,,3,60.48,,3,332.49
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.optimize_subexps.il.flanagansaxe,,3,159.34,,2,93.75,,2,118.7,,3,324.17
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.peek_token_bracket.il.flanagansaxe,,--,--,,3,715.12,,3,768.42,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.re_string_construct_common.il.flanagansaxe,,2,245.98,,3,993.95,,2,88.88,,2,582.18
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.re_string_translate_buffer.il.flanagansaxe,,3,256.26,,3,195.41,,3,87.6,,4,2943.98
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.search_cur_bkref_entry.il.flanagansaxe,,4,328.94,,3,34.24,,3,40.62,,3,308.79
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.set_char_quoting.il.flanagansaxe,,2,11.89,,2,33.94,,2,26.37,,2,45.05
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_factor.set_char_quoting.il.flanagansaxe,,2,13.7,,2,19.81,,2,31.95,,2,21.97
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_fmt.fmt_paragraph.il.flanagansaxe,,--,--,,2,2794.08,,2,1300.92,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_fold.set_char_quoting.il.flanagansaxe,,2,20.51,,2,32.33,,2,37.19,,3,268.97
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_head.set_char_quoting.il.flanagansaxe,,2,17.84,,2,15.06,,2,43.4,,2,44.4
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_hostid.set_char_quoting.il.flanagansaxe,,2,8.65,,2,28.6,,2,35.99,,2,38.81
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_hostname.set_char_quoting.il.flanagansaxe,,2,14.71,,2,32.94,,2,60.51,,3,230.51
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_link.set_char_quoting.il.flanagansaxe,,2,16.86,,2,29.72,,2,29.57,,2,54.67
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mkfifo.mode_adjust.il.flanagansaxe,,--,--,,3,382.28,,3,573.66,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,--,--,,--,--,,3,1551.21,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.buffer_lcm.il.flanagansaxe,,3,97.43,,3,42.87,,2,49.37,,3,614.07
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.hash_get_entries.il.flanagansaxe,,2,37.65,,3,108.11,,3,94.3,,2,90.29
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.hash_table_ok.il.flanagansaxe,,4,423.53,,3,52,,3,110.78,,2,23.92
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.set_char_quoting.il.flanagansaxe,,2,18.04,,2,26.46,,2,33.85,,2,42.26
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.strmode.il.flanagansaxe,,3,318.81,,--,--,,3,2145.26,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_nice.set_char_quoting.il.flanagansaxe,,2,16.14,,2,20.61,,2,26.01,,3,182.9
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_nl.optimize_subexps.il.flanagansaxe,,2,59.64,,2,49.88,,2,99.87,,3,303.65
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_nl.peek_token_bracket.il.flanagansaxe,,--,--,,2,427.5,,3,403.16,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_nl.search_cur_bkref_entry.il.flanagansaxe,,4,360.21,,3,15.39,,3,38.56,,3,32.2
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_od.simple_strtoul.il.flanagansaxe,,3,177.19,,3,85.65,,3,69.92,,3,476.94
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_paste.set_char_quoting.il.flanagansaxe,,2,14.65,,2,24.78,,2,55.16,,2,41.05
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_pathchk.set_char_quoting.il.flanagansaxe,,2,15.75,,2,16.88,,2,41.21,,2,40.34
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_pinky.set_char_quoting.il.flanagansaxe,,2,12.53,,2,33.06,,2,40.27,,2,53.66
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_printenv.set_char_quoting.il.flanagansaxe,,2,14.5,,2,17.41,,2,46.68,,2,52.26
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.calc_next.il.flanagansaxe,,2,21.48,,3,50.64,,2,67.07,,3,632.77
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.compare_words.il.flanagansaxe,,4,1154.15,,3,78.37,,3,68.09,,4,970.88
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.find_subexp_node.il.flanagansaxe,,3,198.23,,3,59.08,,3,104.13,,4,1505.3
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.optimize_subexps.il.flanagansaxe,,3,152.45,,2,83.77,,2,92.63,,3,313.47
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.peek_token_bracket.il.flanagansaxe,,--,--,,2,265.01,,2,311.96,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.re_string_construct_common.il.flanagansaxe,,2,257.56,,3,93.4,,2,44.2,,2,722.34
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.set_char_quoting.il.flanagansaxe,,2,13.96,,2,15.01,,2,39.9,,3,279.32
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_rmdir.set_char_quoting.il.flanagansaxe,,2,21.68,,2,33,,2,42.08,,2,23.33
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_setuidgid.set_char_quoting.il.flanagansaxe,,2,14.45,,2,31.36,,2,42.59,,3,236.21
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sha1sum.sha1_read_ctx.il.flanagansaxe,,3,250.65,,2,47.72,,3,1770.65,,3,1027.26
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sha224sum.set_char_quoting.il.flanagansaxe,,2,19.03,,2,25.82,,2,42.64,,2,52.67
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sha512sum.set_char_quoting.il.flanagansaxe,,2,13.36,,2,24.82,,2,32.65,,2,44.37
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sleep.set_char_quoting.il.flanagansaxe,,2,13.29,,2,22.58,,2,35.58,,3,254.06
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_split.set_char_quoting.il.flanagansaxe,,2,14.61,,2,16.19,,2,30.22,,3,268.85
