Instance,,PanSampler,,,PanSampler-Alt1,,,PanSampler-Alt2,,,PanSampler-Alt3,
,,#sol,#time,,#sol,#time,,#sol,#time,,#sol,#time
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.re_string_translate_buffer.il.flanagansaxe,,8,790.7,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tac.set_char_quoting.il.flanagansaxe,,16,2421.91,,--,--,,--,--,,41,3510.91
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tee.set_char_quoting.il.flanagansaxe,,16,867.92,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_test.set_char_quoting.il.flanagansaxe,,16,989.84,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_tr.set_char_quoting.il.flanagansaxe,,14,1997.91,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_true.set_char_quoting.il.flanagansaxe,,--,--,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uniq.set_char_quoting.il.flanagansaxe,,16,1907.09,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_uptime.set_char_quoting.il.flanagansaxe,,--,--,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_users.set_char_quoting.il.flanagansaxe,,16,1440.88,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_vdir.hash_table_ok.il.flanagansaxe,,9,458.18,,--,--,,--,--,,10,24.49
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_vdir.set_char_quoting.il.flanagansaxe,,--,--,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_yes.set_char_quoting.il.flanagansaxe,,16,1462.98,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_csplit.peek_token_bracket.il.dwp,,12,2450.4,,--,--,,--,--,,10,78.03
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_fmt.fmt_paragraph.il.dwp,,--,--,,--,--,,--,--,,7,1093.91
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.mode_adjust.il.dwp,,--,--,,--,--,,--,--,,13,2287.33
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_nl.peek_token_bracket.il.dwp,,11,1283.66,,--,--,,--,--,,12,255.43
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_ptx.peek_token_bracket.il.dwp,,13,1450.24,,--,--,,--,--,,11,102.37
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.get_type_indicator.il.dwp,,17,175.29,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_chgrp.hash_get_entries.il.flanagansaxe,,9,837.42,,--,--,,--,--,,12,93.88
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.optimize_subexps.il.flanagansaxe,,29,3135.18,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_csplit.peek_token_bracket.il.flanagansaxe,,11,652.49,,--,--,,--,--,,20,162.22
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_cut.hash_get_entries.il.flanagansaxe,,9,557.33,,--,--,,--,--,,12,102.43
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_fmt.fmt_paragraph.il.flanagansaxe,,--,--,,--,--,,--,--,,8,477.13
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mkdir.mode_adjust.il.flanagansaxe,,12,2336.77,,--,--,,--,--,,17,676.03
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mkfifo.mode_adjust.il.flanagansaxe,,11,2152.07,,--,--,,--,--,,17,757.2
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,11,3371.46,,--,--,,--,--,,18,612.18
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mv.buffer_lcm.il.flanagansaxe,,10,1685.97,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_mv.strmode.il.flanagansaxe,,15,1003.68,,--,--,,--,--,,26,49.51
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_ptx.compare_words.il.flanagansaxe,,10,1074.21,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_ptx.peek_token_bracket.il.flanagansaxe,,13,2087.76,,--,--,,--,--,,22,196.16
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_sha512sum.sha384_read_ctx.il.flanagansaxe,,5,3032.56,,--,--,,--,--,,6,62.32
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_shred.isaac_refill.il.flanagansaxe,,--,--,,--,--,,--,--,,7,503.6
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_stat.strmode.il.flanagansaxe,,14,759.97,,--,--,,--,--,,23,39.76
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.get_type_indicator.il.flanagansaxe,,18,347.19,,--,--,,--,--,,47,548.67
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.hash_get_entries.il.flanagansaxe,,9,364.55,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_noof_functions_flanagansaxe_vdir.strmode.il.flanagansaxe,,12,519.13,,--,--,,--,--,,25,55.1
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_ptx.compare_words.il.dwp,,9,88.97,,--,--,,14,43.24,,9,15.7
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_tac.peek_token_bracket.il.dwp,,10,519.47,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_true_functions_dwp_vdir.get_type_indicator.il.dwp,,11,82.63,,--,--,,16,19.87,,--,--
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,--,--,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_true_functions_flanagansaxe_tac.peek_token_bracket.il.flanagansaxe,,--,--,,--,--,,--,--,,--,--
QF_ABV/platania/no_init_multi_member/no_init_multi_member11,,12,559.59,,--,--,,--,--,,22,575.36
QF_ABV/platania/no_init_multi_member/no_init_multi_member15,,14,2974.62,,--,--,,--,--,,16,2158.66
QF_ABV/platania/no_init_multi_member/no_init_multi_member18,,--,--,,--,--,,--,--,,17,2331.81
QF_ABV/platania/no_init_multi_member/no_init_multi_member2,,51,11.15,,--,--,,411,22.79,,--,--
QF_ABV/platania/no_init_multi_member/no_init_multi_member3,,18,28.71,,--,--,,--,--,,37,47.12
QF_ABV/platania/no_init_multi_member/no_init_multi_member4,,15,35.06,,--,--,,49,284.62,,--,--
QF_ABV/platania/no_init_multi_member/no_init_multi_member6,,15,142.82,,--,--,,35,291.63,,25,120.84
QF_ABV/platania/no_init_multi_member/no_init_multi_member9,,12,431.96,,--,--,,26,736.6,,10,93.63
,,,,,,,,,,,,
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.mul_inner3.short,,16,375.6,,11,169.3,,11,160.76,,38,962.38
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.mul_inner4.short,,--,--,,--,--,,--,--,,--,--
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner12.short,,11,46.24,,12,49.6,,10,25.47,,12,24.19
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner13.short,,--,--,,--,--,,--,--,,--,--
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner22.short,,12,50.69,,10,28.92,,19,77.61,,27,204.87
QF_AUFBV/ecc/com.galois.ecc.P384ECC64.sq_inner23.short,,--,--,,--,--,,--,--,,--,--
,,,,,,,,,,,,
