Instance,,PanSampler,,,PanSampler-Alt1,,,PanSampler-Alt2,,,PanSampler-Alt3,
QF_BV/sage/app12/bench_5520,,1,6.6,,1,4.25,,1,2.68,,1,3.62
QF_BV/sage/app12/bench_5532,,1,6.4,,1,4.21,,1,2.78,,1,3.66
QF_BV/sage/app12/bench_5537,,1,5.7,,1,3.64,,1,3.18,,1,3.07
QF_BV/sage/app12/bench_5540,,1,5.94,,1,5.36,,1,3.25,,1,3.8
QF_BV/sage/app12/bench_5544,,1,6.04,,1,4.01,,1,3.59,,1,3.31
QF_BV/sage/app12/bench_5545,,1,5.81,,1,4.76,,1,2.95,,1,3.09
QF_BV/sage/app12/bench_5546,,1,5.83,,1,3.85,,1,3.61,,1,3.99
QF_BV/sage/app12/bench_5547,,1,6.3,,1,3.9,,1,3.44,,1,3.67
QF_BV/sage/app12/bench_5559,,1,5.94,,1,3.82,,1,3.73,,1,3.39
QF_BV/sage/app12/bench_5560,,1,6.67,,1,3.78,,1,4.32,,1,4.64
QF_BV/sage/app12/bench_5561,,1,6.34,,1,5.2,,1,3.59,,1,4.68
QF_BV/sage/app12/bench_5566,,1,5.38,,1,4.03,,1,2.79,,1,4.41
QF_BV/sage/app12/bench_5573,,1,6.55,,1,4.28,,1,4.05,,1,3.81
QF_BV/sage/app12/bench_5577,,1,5.85,,1,3.63,,1,3.53,,1,3.53
QF_BV/sage/app12/bench_5578,,1,6.24,,1,4.86,,1,3.3,,1,4.17
QF_BV/sage/app12/bench_5580,,1,6.97,,1,5.49,,1,3.23,,1,4.49
QF_BV/sage/app12/bench_5581,,1,6.63,,1,4.74,,1,3.99,,1,4.19
QF_BV/sage/app12/bench_5582,,1,7.53,,1,4.06,,1,3.26,,1,3.86
QF_BV/sage/app12/bench_5585,,1,5.64,,1,3.99,,1,3.16,,1,3.54
QF_BV/sage/app12/bench_5587,,1,6.36,,1,4.04,,1,3.99,,1,3.75
QF_BV/sage/app12/bench_5590,,1,6.29,,1,4.58,,1,3.03,,1,3.38
QF_BV/sage/app12/bench_5591,,1,6.48,,1,4.69,,1,2.93,,1,3.63
QF_BV/sage/app12/bench_5592,,1,6.85,,1,4.48,,1,2.79,,1,4.24
QF_BV/sage/app12/bench_5609,,1,6.69,,1,3.75,,1,4.06,,1,3.96
QF_BV/sage/app12/bench_70,,1,2.59,,1,1.69,,1,1.85,,1,3.05
QF_BV/sage/app12/bench_969,,1,3.36,,1,2.53,,1,2.23,,1,2.55
QF_BV/tacas07/BBB-32,,5,1163.1,,--,--,,6,167.02,,5,40.86
QF_BV/tacas07/rfunit_flat-64,,5,2125.82,,--,--,,5,249.0,,6,88.23
,,,,,,,,,,,,
QF_ABV/dwp_formulas/try3_noof_functions_dwp_csplit.peek_token_bracket.il.dwp,,4,207.67,,--,--,,5,317.32,,--,--
QF_ABV/dwp_formulas/try3_noof_functions_dwp_mknod.mode_adjust.il.dwp,,4,985.86,,--,--,,--,--,,4,115.77
QF_ABV/dwp_formulas/try3_noof_functions_dwp_nl.peek_token_bracket.il.dwp,,4,299.36,,--,--,,4,298.57,,4,80.92
QF_ABV/dwp_formulas/try3_noof_functions_dwp_ptx.peek_token_bracket.il.dwp,,4,426.75,,--,--,,4,167.12,,4,17.01
QF_ABV/dwp_formulas/try3_noof_functions_dwp_sha1sum.sha1_read_ctx.il.dwp,,3,60.88,,3,734.25,,--,--,,3,4.51
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_base64.base64_encode.il.dwp,,4,716.87,,--,--,,--,--,,7,1153.39
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_csplit.re_string_translate_buffer.il.dwp,,3,246.55,,4,1403.69,,3,271.48,,3,144.96
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_expr.calc_next.il.dwp,,3,339.65,,--,--,,--,--,,3,37.54
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_expr.optimize_subexps.il.dwp,,3,326.65,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_expr.peek_token_bracket.il.dwp,,3,3167.45,,--,--,,--,--,,3,2345.27
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_expr.re_string_construct_common.il.dwp,,5,37.57,,3,2989.18,,7,13.93,,8,7.87
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_nl.calc_next.il.dwp,,3,242.39,,--,--,,4,495.03,,4,53.45
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_nl.peek_token_bracket.il.dwp,,3,3012.59,,--,--,,--,--,,4,554.69
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_od.simple_strtoul.il.dwp,,4,393.08,,3,245.39,,5,595.77,,4,33.76
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_ptx.calc_next.il.dwp,,4,775.84,,--,--,,4,1569.96,,3,38.69
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_sha1sum.sha1_read_ctx.il.dwp,,4,48.83,,3,814.61,,4,11.31,,4,3.47
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_tac.calc_next.il.dwp,,4,517.09,,--,--,,4,714.67,,--,--
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_vdir.get_type_indicator.il.dwp,,4,67.41,,8,690.35,,4,8.09,,4,2.23
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_vdir.strmode.il.dwp,,3,981.74,,--,--,,--,--,,3,304.0
QF_ABV/dwp_formulas/try3_true_functions_dwp_fmt.fmt_paragraph.il.dwp,,2,648.1,,--,--,,--,--,,2,35.37
QF_ABV/dwp_formulas/try3_true_functions_dwp_mkdir.mode_adjust.il.dwp,,4,952.62,,--,--,,3,1465.24,,4,61.96
QF_ABV/dwp_formulas/try3_true_functions_dwp_mkfifo.mode_adjust.il.dwp,,4,2215.74,,--,--,,4,3084.16,,4,81.8
QF_ABV/dwp_formulas/try3_true_functions_dwp_mknod.mode_adjust.il.dwp,,--,--,,--,--,,--,--,,4,72.96
QF_ABV/dwp_formulas/try3_true_functions_dwp_vdir.get_type_indicator.il.dwp,,4,52.79,,14,417.28,,4,5.32,,4,1.79
QF_ABV/dwp_formulas/try4_true_functions_dwp_expr.peek_token_bracket.il.dwp,,3,80.94,,5,827.97,,4,341.48,,4,19.52
QF_ABV/dwp_formulas/try4_true_functions_dwp_mkdir.mode_adjust.il.dwp,,4,2414.62,,--,--,,--,--,,4,66.0
QF_ABV/dwp_formulas/try4_true_functions_dwp_mkfifo.mode_adjust.il.dwp,,4,673.96,,--,--,,--,--,,4,60.13
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.peek_token_bracket.il.dwp,,4,193.03,,5,821.73,,5,345.19,,3,6.16
QF_ABV/dwp_formulas/try4_true_functions_dwp_ptx.peek_token_bracket.il.dwp,,4,110.4,,5,728.29,,4,252.91,,3,19.62
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_base64.base64_encode.il.dwp,,3,639.84,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_basename.set_char_quoting.il.dwp,,4,47.02,,4,329.14,,4,6.32,,5,5.48
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cat.set_char_quoting.il.dwp,,4,50.35,,3,147.64,,4,777.94,,4,4.97
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_chgrp.hash_get_entries.il.dwp,,3,283.86,,--,--,,3,462.93,,3,141.9
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_chgrp.set_char_quoting.il.dwp,,4,46.39,,4,338.76,,5,1558.78,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cksum.set_char_quoting.il.dwp,,4,50.18,,4,435.33,,4,5.76,,5,4.93
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_comm.set_char_quoting.il.dwp,,4,43.09,,3,163.02,,4,647.97,,4,3.81
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_csplit.optimize_subexps.il.dwp,,3,616.44,,--,--,,--,--,,4,183.16
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_csplit.peek_token_bracket.il.dwp,,--,--,,--,--,,--,--,,3,3594.79
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_csplit.set_char_quoting.il.dwp,,4,48.85,,4,565.38,,4,5.75,,4,4.38
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cut.hash_get_entries.il.dwp,,3,344.33,,--,--,,--,--,,3,72.35
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_cut.set_char_quoting.il.dwp,,4,58.72,,4,782.83,,4,922.52,,5,4.77
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_dd.set_char_quoting.il.dwp,,4,49.49,,3,210.88,,4,6.0,,5,4.98
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_dirname.set_char_quoting.il.dwp,,4,48.13,,4,363.1,,4,6.29,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_expand.set_char_quoting.il.dwp,,4,48.24,,4,564.49,,4,6.3,,4,4.07
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_expr.calc_next.il.dwp,,3,441.65,,--,--,,4,208.1,,3,49.04
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_expr.peek_token_bracket.il.dwp,,--,--,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_expr.re_string_translate_buffer.il.dwp,,3,292.21,,3,2459.62,,4,307.25,,4,76.23
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_head.set_char_quoting.il.dwp,,4,50.52,,3,195.14,,3,203.36,,4,4.39
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_hostid.set_char_quoting.il.dwp,,4,43.85,,4,391.0,,5,2032.01,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_join.set_char_quoting.il.dwp,,4,57.61,,4,518.69,,5,7.86,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_kill.set_char_quoting.il.dwp,,4,44.73,,4,236.08,,4,5.62,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_ln.set_char_quoting.il.dwp,,4,35.51,,3,132.37,,5,2125.55,,4,4.47
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_logname.set_char_quoting.il.dwp,,4,46.25,,4,295.56,,5,1154.96,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mkfifo.set_char_quoting.il.dwp,,4,36.93,,5,518.95,,--,--,,4,4.16
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mv.hash_get_entries.il.dwp,,3,428.69,,--,--,,4,300.03,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mv.set_char_quoting.il.dwp,,4,39.6,,4,457.9,,4,619.72,,5,4.99
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_mv.strmode.il.dwp,,3,321.87,,--,--,,--,--,,4,88.89
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nl.calc_next.il.dwp,,3,265.74,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nl.peek_token_bracket.il.dwp,,--,--,,--,--,,--,--,,3,1658.17
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nl.re_string_translate_buffer.il.dwp,,3,230.36,,3,2283.02,,--,--,,4,52.65
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nl.set_char_quoting.il.dwp,,4,42.32,,3,107.38,,4,5.9,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_nohup.set_char_quoting.il.dwp,,4,48.18,,4,842.74,,5,2385.26,,4,4.42
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_od.simple_strtoul.il.dwp,,3,131.83,,--,--,,4,106.33,,4,21.14
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_paste.set_char_quoting.il.dwp,,4,36.25,,3,231.08,,4,6.16,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_pathchk.set_char_quoting.il.dwp,,4,51.08,,3,181.73,,5,6.43,,4,4.56
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_pinky.set_char_quoting.il.dwp,,4,48.0,,4,335.29,,5,1391.17,,5,5.09
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_ptx.calc_next.il.dwp,,3,262.22,,--,--,,4,923.43,,3,55.62
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_ptx.optimize_subexps.il.dwp,,3,681.98,,--,--,,--,--,,3,459.11
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_ptx.peek_token_bracket.il.dwp,,--,--,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_pwd.set_char_quoting.il.dwp,,4,39.31,,3,161.4,,4,5.53,,4,4.2
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_rmdir.set_char_quoting.il.dwp,,4,35.63,,4,381.6,,4,718.4,,5,5.19
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_seq.set_char_quoting.il.dwp,,4,48.85,,3,137.11,,4,685.07,,4,4.0
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_setuidgid.set_char_quoting.il.dwp,,4,39.49,,5,591.38,,--,--,,4,3.96
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sha1sum.set_char_quoting.il.dwp,,4,45.15,,3,138.08,,5,1297.59,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sha1sum.sha1_read_ctx.il.dwp,,3,62.59,,4,1738.93,,3,13.72,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sha224sum.set_char_quoting.il.dwp,,4,52.78,,4,364.64,,5,6.89,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sha512sum.set_char_quoting.il.dwp,,4,36.68,,3,238.26,,--,--,,5,5.02
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_shred.set_char_quoting.il.dwp,,4,45.01,,4,295.31,,4,5.86,,4,4.72
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_shuf.set_char_quoting.il.dwp,,4,47.99,,3,134.63,,5,2208.68,,5,5.07
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_split.set_char_quoting.il.dwp,,4,48.83,,3,243.52,,4,721.75,,5,4.68
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_stat.set_char_quoting.il.dwp,,4,49.52,,3,134.17,,5,1312.61,,4,4.04
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_stat.strmode.il.dwp,,4,560.81,,3,3147.02,,--,--,,4,86.92
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sum.set_char_quoting.il.dwp,,4,45.61,,5,790.43,,4,6.19,,5,5.09
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_sync.set_char_quoting.il.dwp,,4,52.28,,4,490.77,,5,6.5,,4,3.84
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tac.calc_next.il.dwp,,3,589.04,,--,--,,--,--,,3,82.21
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tac.peek_token_bracket.il.dwp,,--,--,,--,--,,--,--,,4,1211.74
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tac.set_char_quoting.il.dwp,,4,35.21,,3,171.74,,5,2194.83,,4,4.02
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tail.set_char_quoting.il.dwp,,4,48.53,,4,278.61,,4,5.45,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tee.set_char_quoting.il.dwp,,4,36.1,,4,482.93,,4,581.14,,5,4.82
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_touch.set_char_quoting.il.dwp,,4,42.69,,4,531.8,,4,6.04,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tr.set_char_quoting.il.dwp,,4,48.5,,3,170.78,,4,5.34,,5,4.85
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_tsort.set_char_quoting.il.dwp,,4,37.6,,4,280.05,,5,6.94,,4,4.25
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_unexpand.set_char_quoting.il.dwp,,4,46.65,,3,218.7,,5,6.97,,4,4.56
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_uniq.set_char_quoting.il.dwp,,4,46.87,,3,136.93,,5,1812.05,,4,4.93
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_unlink.set_char_quoting.il.dwp,,4,45.81,,3,192.73,,3,189.65,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_uptime.set_char_quoting.il.dwp,,4,50.7,,3,235.24,,4,5.99,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_vdir.set_char_quoting.il.dwp,,4,58.32,,4,446.31,,4,6.42,,4,4.28
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_vdir.strmode.il.dwp,,3,365.21,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_wc.set_char_quoting.il.dwp,,4,45.07,,3,240.91,,4,5.45,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_whoami.set_char_quoting.il.dwp,,4,54.09,,4,633.04,,4,5.58,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_yes.set_char_quoting.il.dwp,,4,45.87,,3,174.16,,4,5.43,,5,4.92
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_.set_char_quoting.il.flanagansaxe,,3,85.61,,5,2536.75,,6,576.02,,4,6.01
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_base64.base64_encode.il.flanagansaxe,,4,289.5,,--,--,,5,2281.71,,4,15.3
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_basename.set_char_quoting.il.flanagansaxe,,4,132.83,,4,260.71,,--,--,,4,8.12
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_chgrp.hash_get_entries.il.flanagansaxe,,4,152.64,,--,--,,--,--,,4,23.93
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_cksum.set_char_quoting.il.flanagansaxe,,4,74.91,,4,312.39,,6,1712.42,,4,7.34
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_comm.set_char_quoting.il.flanagansaxe,,3,52.04,,4,253.93,,6,695.09,,5,8.06
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_csplit.calc_next.il.flanagansaxe,,4,147.37,,--,--,,4,113.32,,4,20.12
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_csplit.find_subexp_node.il.flanagansaxe,,4,123.76,,--,--,,--,--,,4,11.79
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_csplit.re_node_set_contains.il.flanagansaxe,,4,63.61,,5,165.16,,5,110.23,,4,8.11
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_csplit.set_char_quoting.il.flanagansaxe,,4,84.91,,4,930.59,,5,203.84,,4,6.26
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_cut.hash_get_entries.il.flanagansaxe,,4,220.0,,--,--,,4,1073.67,,4,22.49
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_date.set_char_quoting.il.flanagansaxe,,4,82.89,,4,1212.56,,5,354.8,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_date.time_zone_hhmm.il.flanagansaxe,,4,58.1,,9,932.59,,--,--,,4,3.85
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_df.set_char_quoting.il.flanagansaxe,,4,63.12,,4,275.14,,6,262.1,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_dirname.set_char_quoting.il.flanagansaxe,,3,78.41,,4,227.55,,--,--,,4,5.48
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_echo.set_char_quoting.il.flanagansaxe,,4,156.19,,4,660.0,,6,509.35,,4,5.26
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_env.set_char_quoting.il.flanagansaxe,,4,79.86,,4,910.71,,5,327.54,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.find_subexp_node.il.flanagansaxe,,4,80.23,,5,2292.42,,--,--,,4,12.33
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.optimize_subexps.il.flanagansaxe,,3,192.32,,--,--,,--,--,,3,20.03
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.peek_token_bracket.il.flanagansaxe,,4,2254.27,,--,--,,--,--,,4,90.47
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.re_string_construct_common.il.flanagansaxe,,3,910.62,,--,--,,--,--,,4,13.01
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.re_string_translate_buffer.il.flanagansaxe,,4,185.35,,--,--,,4,414.03,,4,14.72
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.search_cur_bkref_entry.il.flanagansaxe,,4,48.93,,4,580.38,,--,--,,5,12.89
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_expr.set_char_quoting.il.flanagansaxe,,4,213.97,,5,1261.92,,6,750.35,,4,7.87
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_factor.set_char_quoting.il.flanagansaxe,,3,47.32,,5,1759.47,,5,547.15,,4,6.82
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_fmt.fmt_paragraph.il.flanagansaxe,,3,1792.45,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_fold.set_char_quoting.il.flanagansaxe,,4,87.67,,4,869.31,,6,769.91,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_head.set_char_quoting.il.flanagansaxe,,4,119.41,,4,726.28,,5,419.09,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_hostid.set_char_quoting.il.flanagansaxe,,4,97.99,,4,340.71,,4,118.26,,4,8.65
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_hostname.set_char_quoting.il.flanagansaxe,,3,90.36,,5,1462.87,,--,--,,4,5.8
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_link.set_char_quoting.il.flanagansaxe,,4,54.96,,4,659.48,,5,430.56,,4,11.64
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mkfifo.mode_adjust.il.flanagansaxe,,4,2833.73,,--,--,,--,--,,4,27.37
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mknod.mode_adjust.il.flanagansaxe,,4,2528.11,,--,--,,--,--,,4,24.21
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.buffer_lcm.il.flanagansaxe,,4,88.82,,--,--,,4,53.58,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.hash_get_entries.il.flanagansaxe,,4,210.95,,4,1504.24,,4,925.58,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.hash_table_ok.il.flanagansaxe,,4,163.79,,5,940.85,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.set_char_quoting.il.flanagansaxe,,4,99.26,,5,932.98,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_mv.strmode.il.flanagansaxe,,4,2954.88,,--,--,,--,--,,5,48.14
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_nice.set_char_quoting.il.flanagansaxe,,4,46.86,,4,444.41,,5,2075.65,,4,6.82
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_nl.optimize_subexps.il.flanagansaxe,,3,165.15,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_nl.peek_token_bracket.il.flanagansaxe,,4,3298.29,,--,--,,--,--,,4,144.63
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_nl.search_cur_bkref_entry.il.flanagansaxe,,4,54.63,,4,726.76,,--,--,,5,18.26
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_od.simple_strtoul.il.flanagansaxe,,4,122.3,,5,2420.01,,--,--,,4,27.47
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_paste.set_char_quoting.il.flanagansaxe,,4,117.41,,4,321.32,,5,393.1,,4,6.88
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_pathchk.set_char_quoting.il.flanagansaxe,,4,108.33,,5,1258.16,,5,359.2,,4,6.32
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_pinky.set_char_quoting.il.flanagansaxe,,4,97.92,,5,655.9,,--,--,,4,7.57
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_printenv.set_char_quoting.il.flanagansaxe,,4,120.33,,4,380.48,,--,--,,4,14.32
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.calc_next.il.flanagansaxe,,4,164.2,,--,--,,4,156.21,,4,35.05
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.compare_words.il.flanagansaxe,,4,100.67,,--,--,,4,543.7,,4,10.67
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.find_subexp_node.il.flanagansaxe,,4,135.47,,--,--,,4,297.63,,4,10.66
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.optimize_subexps.il.flanagansaxe,,4,301.87,,--,--,,4,247.13,,4,41.69
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.peek_token_bracket.il.flanagansaxe,,4,2683.99,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.re_string_construct_common.il.flanagansaxe,,4,1412.14,,--,--,,--,--,,4,26.65
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_ptx.set_char_quoting.il.flanagansaxe,,4,90.82,,4,881.74,,--,--,,4,9.32
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_rmdir.set_char_quoting.il.flanagansaxe,,4,89.0,,4,287.72,,7,1854.64,,4,5.75
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_setuidgid.set_char_quoting.il.flanagansaxe,,4,126.02,,5,1714.52,,5,944.84,,4,8.15
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sha1sum.sha1_read_ctx.il.flanagansaxe,,4,2749.34,,--,--,,--,--,,4,15.85
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sha224sum.set_char_quoting.il.flanagansaxe,,4,78.28,,4,508.76,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sha512sum.set_char_quoting.il.flanagansaxe,,4,95.12,,5,842.44,,7,3377.47,,4,5.43
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sleep.set_char_quoting.il.flanagansaxe,,4,86.15,,5,1739.62,,6,1377.83,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_split.set_char_quoting.il.flanagansaxe,,4,88.89,,5,2013.21,,5,385.8,,4,10.79
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_stat.set_char_quoting.il.flanagansaxe,,4,48.21,,4,960.53,,5,463.87,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_stat.strmode.il.flanagansaxe,,4,1795.71,,--,--,,--,--,,--,--
QF_ABV/dwp_formulas/try5_small_difret_functions_flanagansaxe_sync.set_char_quoting.il.flanagansaxe,,4,118.58,,4,393.05,,--,--,,4,9.85
